GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "89140","Bend-Prineville, OR (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3592,3974,4302,4806,5167,5511,6072,6852,7626,8283,8985,9191,9756,10023,11205,12226,12970,13556,14241,15462,16737,17713,18495,19430,20358,20962,21721,22858,23710,24952,25500,26846,28242,28294,29226,30387,32312,35062,36035,36421,33699,34099,36032,38481,40154,42414,46365,48472,51111,54056,54924
 "89142","Birmingham-Hoover-Talladega, AL (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2908584,3159481,3468681,3857146,4348749,4881072,5494786,6117543,6757331,7598913,8488087,9349845,10182801,10772750,11481867,12603265,13572646,14374487,15209290,16472284,17942872,19211816,20198438,21609659,22618160,24107224,25684419,27071880,28585646,30550892,31849546,33857843,34898640,35982203,37452569,40414307,42823923,45571457,47540452,48738867,46849878,48632563,50591544,53030219,53057543,55254709,58009620,58934186,61941482,65011963,67207033
 "89142","Birmingham-Hoover-Talladega, AL (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",935742,952079,964624,973486,987948,996254,1010214,1025551,1040772,1052868,1062687,1066379,1066603,1063313,1065657,1070959,1077243,1082707,1089596,1092055,1095686,1100716,1112985,1125423,1139039,1152026,1164052,1174745,1184054,1194827,1204476,1211551,1217436,1221504,1229443,1237474,1246556,1259853,1269058,1280109,1288296,1291342,1292888,1296092,1300927,1304005,1307572,1310412,1312519,1315191,1317702
 "89142","Birmingham-Hoover-Talladega, AL (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3108,3319,3596,3962,4402,4899,5439,5965,6493,7217,7987,8768,9547,10131,10774,11768,12599,13276,13959,15084,16376,17454,18148,19201,19857,20926,22065,23045,24142,25569,26443,27946,28666,29457,30463,32659,34354,36172,37461,38074,36366,37660,39131,40915,40784,42373,44364,44974,47193,49432,51003
 "89144","Bloomington-Bedford, IN (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",409776,428333,489572,543078,605893,644758,700737,790437,880991,998460,1104701,1232477,1373149,1449006,1547662,1708607,1821216,1959526,2093728,2253220,2466728,2621879,2764836,2984084,3125695,3296450,3468178,3668056,3905437,4139704,4318414,4601986,4665749,4741442,4937306,5201082,5372162,5696970,5914793,6263424,6156952,6335848,6684039,6985175,6992329,7312984,7684590,8030683,8504518,8904099,9276370
 "89144","Bloomington-Bedford, IN (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",131982,135914,139090,143440,144839,147340,145057,147342,151393,154138,155300,157486,158698,159352,159877,159880,160088,160995,162407,164173,167424,169707,171043,173495,176309,179128,181320,183146,184846,186355,187610,188624,189615,190746,193013,194655,196329,198713,200652,202397,203978,206234,207863,208968,209117,210073,210641,212233,213021,213722,214600
 "89144","Bloomington-Bedford, IN (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3105,3152,3520,3786,4183,4376,4831,5365,5819,6478,7113,7826,8653,9093,9680,10687,11376,12171,12892,13725,14733,15449,16165,17200,17729,18403,19127,20028,21128,22214,23018,24398,24606,24857,25580,26719,27363,28669,29478,30946,30184,30722,32156,33427,33437,34812,36482,37839,39923,41662,43226
 "89145","Bloomington-Pontiac, IL (Combined Statistical Area)", ,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",553218,587337,656024,707927,846674,930215,1093560,1157754,1251269,1333886,1510829,1589827,1830541,1946594,1954426,2213051,2293230,2374023,2469664,2628247,2951138,3181991,3211643,3509869,3663114,3967196,4092257,4426356,4643015,4880039,5255537,5588770,6025432,6167921,6383098,6610966,6677051,7164962,7529527,7988299,7905339,8215410,8707627,8836198,9232054,9108963,9434326,9663290,9736574,10107231,10115011
 "89145","Bloomington-Pontiac, IL (Combined Statistical Area)", ,CAINC1,2,"...","Population (persons) 1/","Number of persons",143377,145957,149795,154840,155665,156396,155737,156922,158741,159506,159706,160756,161380,161382,162103,162790,163109,162437,163758,165502,167029,169069,171286,173756,176702,178661,181275,181964,184116,186136,188920,190595,192594,195401,196890,198241,199361,201903,204292,205896,207781,208664,209714,211232,212431,211141,209746,209177,208878,208124,207165
 "89145","Bloomington-Pontiac, IL (Combined Statistical Area)", ,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3858,4024,4379,4572,5439,5948,7022,7378,7882,8363,9460,9890,11343,12062,12057,13595,14059,14615,15081,15880,17668,18821,18750,20200,20730,22205,22575,24325,25218,26218,27819,29323,31286,31565,32420,33348,33492,35487,36857,38798,38046,39371,41521,41832,43459,43142,44980,46197,46614,48564,48826
