GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "17009","Brown, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2994,3262,3537,4345,5281,5209,6401,6130,6612,7779,8494,8179,9593,10168,9445,10836,11398,11806,11678,10968,12399,11695,11413,12961,13809,14172,14373,15130,15524,16251,15510,16645,18554,18217,19380,21333,20128,20579,21432,21904,23294,25259,26438,28018,30107,28933,30198,31525,33186,35416,37500
 "17011","Bureau, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",150575,151906,161941,178306,214251,229312,273050,283694,293055,339762,370426,364939,447494,459750,435173,515111,537033,520724,540163,537357,579185,596801,620358,687994,695243,736724,715383,783697,807412,814480,841659,929126,993192,1009117,1011729,1062634,1040494,1074443,1143200,1204772,1164094,1193685,1310975,1310764,1431604,1340902,1300243,1322808,1338545,1381238,1404301
 "17011","Bureau, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",38567,38246,37273,37055,37803,37722,37836,37887,38232,38642,38537,39204,39501,38790,38399,38058,37704,37127,36625,36234,35805,35690,35723,35762,36036,36043,36023,35814,35884,35621,35527,35456,35181,35057,35080,34951,34977,35183,35153,35078,35058,34959,34625,34342,34108,33856,33491,33396,33137,32959,32628
 "17011","Bureau, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3904,3972,4345,4812,5668,6079,7217,7488,7665,8793,9612,9309,11329,11852,11333,13535,14243,14025,14748,14830,16176,16722,17366,19238,19293,20440,19859,21882,22501,22865,23691,26205,28231,28785,28841,30404,29748,30539,32521,34346,33205,34145,37862,38168,41973,39606,38824,39610,40394,41908,43040
 "17013","Calhoun, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",17434,19959,18946,21640,26450,27721,33581,35636,38000,42191,45088,45435,49489,50274,51229,61645,61409,65596,69155,69770,80025,81277,75254,84967,88974,88410,91751,102505,107965,113593,112641,119085,121565,122636,129645,139723,142142,148438,153295,168772,168417,173345,181185,177115,182658,177926,180121,188095,199000,203117,205521
 "17013","Calhoun, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",5717,5639,5536,5620,5686,5681,5773,5833,5942,5721,5822,5881,5928,5739,5699,5704,5551,5498,5380,5423,5325,5340,5311,5243,5271,5122,5074,5146,5155,5092,5093,5086,5045,4987,5122,5138,5163,5174,5160,5084,5082,5096,5049,4985,5008,4925,4860,4869,4851,4829,4739
 "17013","Calhoun, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3050,3539,3422,3851,4652,4880,5817,6109,6395,7375,7744,7726,8348,8760,8989,10807,11063,11931,12854,12866,15028,15220,14169,16206,16880,17261,18083,19919,20944,22308,22117,23414,24096,24591,25311,27194,27531,28689,29708,33197,33140,34016,35885,35530,36473,36127,37062,38631,41022,42062,43368
 "17015","Carroll, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",78156,81648,88756,99482,107592,113482,125768,134521,129542,138936,156902,156942,181539,199417,193666,239865,266408,265046,255601,257993,270675,277960,280522,311464,316225,349125,344839,374775,385842,426128,419290,428504,435917,427134,443244,447354,454060,482495,526943,541583,532114,555635,608569,576825,664938,624792,612117,643178,620742,637424,648615
 "17015","Carroll, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",19356,19218,19123,19548,19432,19311,19555,19264,19255,19291,19086,18809,18901,18548,18342,18058,17801,17485,17153,17006,16936,16800,16646,16618,16670,16843,16857,16925,16945,16959,16813,16611,16405,16312,16267,16102,15914,15866,15734,15638,15476,15394,15229,15121,14969,14783,14642,14596,14475,14314,14305
 "17015","Carroll, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4038,4249,4641,5089,5537,5877,6432,6983,6728,7202,8221,8344,9605,10751,10559,13283,14966,15158,14901,15171,15982,16545,16852,18743,18970,20728,20457,22143,22770,25127,24938,25796,26572,26185,27248,27783,28532,30411,33491,34632,34383,36094,39961,38147,44421,42264,41806,44065,42884,44532,45342
 "17017","Cass, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",54397,57096,61294,68499,80481,85379,95565,97539,101344,118096,125278,126426,152061,159332,155342,168927,171899,178573,185731,169551,202181,212475,219760,238655,240005,255799,255106,284631,302743,315865,321356,334740,345566,336474,353667,376338,365179,373416,395350,431666,439086,456642,481524,461834,499849,489265,480232,480397,491482,503427,509620
 "17017","Cass, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",14295,14232,14438,14644,14615,14618,14649,14948,15018,14779,14529,15092,15100,14785,14662,14434,14223,13891,13631,13562,13470,13447,13511,13450,13421,13553,13544,13612,13652,13735,13795,13675,13677,13549,13674,13640,13670,13611,13699,13660,13623,13633,13629,13427,13293,13081,12843,12672,12492,12312,12147
 "17017","Cass, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3805,4012,4245,4678,5507,5841,6524,6525,6748,7991,8623,8377,10070,10777,10595,11703,12086,12855,13626,12502,15010,15801,16265,17744,17883,18874,18835,20910,22176,22997,23295,24478,25266,24834,25864,27591,26714,27435,28860,31601,32231,33495,35331,34396,37602,37403,37393,37910,39344,40889,41954
 "17019","Champaign, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",629756,650738,727162,781335,882517,955772,1116937,1185521,1271166,1368901,1503866,1606824,1798323,1934070,2021773,2243491,2357722,2488091,2622282,2774884,2982427,3145890,3195727,3408124,3415763,3520376,3678606,3882305,4090839,4286488,4501267,4853711,5199161,5350063,5534083,5781655,5850052,6187592,6554176,6941157,7365897,7686882,7973184,8198013,8553138,8909936,9216417,9071092,9156482,9361788,9638732
 "17019","Champaign, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",160662,163275,164331,163692,167269,168103,166320,169134,170732,171471,168026,168880,170530,171586,170311,170839,171355,173215,173857,174411,172993,173341,175468,178175,174600,172731,172859,175018,176626,177004,178652,180041,181956,184198,187013,188617,190659,193844,196621,197570,199968,201546,203197,204630,206425,207942,209382,210198,210425,209918,209689
 "17019","Champaign, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3920,3986,4425,4773,5276,5686,6716,7009,7445,7983,8950,9515,10545,11272,11871,13132,13759,14364,15083,15910,17240,18149,18213,19128,19563,20381,21281,22182,23161,24217,25196,26959,28574,29045,29592,30653,30683,31920,33334,35133,36835,38140,39239,40063,41435,42848,44017,43155,43514,44597,45967
 "17021","Christian, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",137209,141180,158485,174970,211401,226472,264377,272049,293096,297002,332223,343878,400721,432148,433909,480658,485240,499616,508259,509177,573672,611449,595096,647283,657075,707778,715827,790384,820668,822932,834579,873203,922071,927811,950265,1005151,966898,1003233,1082846,1155455,1146774,1207018,1299479,1262098,1338757,1302374,1268121,1288487,1315860,1375363,1375385
 "17021","Christian, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",36172,36032,36471,37008,36983,36621,36959,37334,37290,37279,36477,36520,36756,36279,36391,36161,35700,35199,35098,34834,34535,34447,35039,35320,35392,35498,35706,35664,35600,35523,35398,35383,35240,35181,35172,35308,35165,35076,35034,34974,34808,34763,34702,34518,34148,33813,33463,33230,33007,32653,32304
 "17021","Christian, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3793,3918,4346,4728,5716,6184,7153,7287,7860,7967,9108,9416,10902,11912,11924,13292,13592,14194,14481,14617,16611,17750,16984,18326,18566,19939,20048,22162,23052,23166,23577,24679,26165,26373,27018,28468,27496,28602,30908,33038,32946,34721,37447,36563,39205,38517,37896,38775,39866,42121,42576
 "17023","Clark, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",59233,59220,61577,71872,81545,85321,99203,99553,109946,123624,134252,131690,155657,169570,172329,184765,186033,195958,199502,201227,234795,243723,246411,281048,290907,304297,305532,332416,345944,350486,363345,389055,406041,405285,422633,463279,459919,478940,505571,550973,525945,552252,592798,575317,618607,597266,585530,603330,628464,650772,657683
 "17023","Clark, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",16294,16230,16343,16326,16147,16293,16385,16257,16608,16594,16562,16970,17167,17071,16897,16713,16555,16215,16103,16115,15974,15930,15943,16083,16290,16479,16530,16671,16768,16948,17011,16969,16829,16844,16750,16718,16728,16669,16682,16634,16431,16291,16202,16259,16095,16047,15868,15857,15812,15600,15441
 "17023","Clark, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3635,3649,3768,4402,5050,5237,6055,6124,6620,7450,8106,7760,9067,9933,10199,11055,11237,12085,12389,12487,14699,15300,15456,17475,17858,18466,18483,19940,20631,20680,21359,22927,24127,24061,25232,27711,27494,28732,30306,33123,32009,33899,36588,35385,38435,37220,36900,38048,39746,41716,42593
 "17025","Clay, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",46113,46985,51076,61065,67579,68726,81802,84201,93470,98284,111478,114986,140415,149873,151510,160529,179046,175151,175449,194703,219210,217564,209531,241294,244595,247915,255537,276237,295110,305073,306638,321453,328642,324770,340270,374043,375091,387567,401798,439614,431840,452956,469968,481241,489706,478549,481135,485866,516875,540997,531421
 "17025","Clay, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",14881,14725,14774,14933,14952,15259,15259,15547,15549,15186,15503,15374,15712,15706,15595,15487,15180,15045,14729,14626,14542,14472,14550,14451,14472,14492,14574,14589,14607,14723,14575,14409,14260,14228,14194,14142,14134,14061,13975,13971,13826,13826,13725,13714,13554,13445,13401,13314,13270,13266,13184
 "17025","Clay, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3099,3191,3457,4089,4520,4504,5361,5416,6011,6472,7191,7479,8937,9542,9715,10365,11795,11642,11912,13312,15074,15033,14401,16697,16901,17107,17534,18935,20203,20721,21039,22309,23046,22826,23973,26449,26538,27563,28751,31466,31234,32761,34242,35091,36130,35593,35903,36493,38951,40781,40308
 "17027","Clinton, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",89152,95203,103504,113883,135587,151315,168994,187137,209829,236150,266735,276803,322746,342423,366586,415629,416842,450487,481175,509092,553159,562972,567528,629955,655003,680889,709298,754904,800247,849949,892746,951992,1008389,1026522,1077268,1116079,1129166,1196863,1235160,1311987,1306115,1385270,1465023,1475443,1497431,1531548,1572945,1620382,1686509,1740894,1789942
 "17027","Clinton, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",27982,28306,28361,29051,29432,29652,29888,30613,31096,31544,32143,32838,33666,33597,33648,33935,33781,33869,33720,33835,33879,33962,34029,34237,34750,34885,35139,35227,35264,35589,35533,35565,35792,36003,36231,36495,36681,37051,37160,37472,37459,37843,38031,37918,37731,37646,37665,37599,37645,37697,37562
 "17027","Clinton, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3186,3363,3650,3920,4607,5103,5654,6113,6748,7486,8298,8429,9587,10192,10895,12248,12340,13301,14270,15046,16327,16577,16678,18400,18849,19518,20185,21430,22693,23882,25124,26768,28174,28512,29733,30582,30783,32303,33239,35012,34868,36606,38522,38911,39687,40683,41761,43096,44800,46181,47653
 "17029","Coles, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",155592,166567,185109,208003,234584,254612,289248,306977,342640,372180,400970,415382,479191,513188,538018,587144,618701,648201,677452,712749,781289,813919,831593,914706,951615,1007064,1022860,1062238,1125428,1172933,1199508,1251653,1302881,1309551,1350961,1389515,1411099,1462829,1529875,1625093,1638421,1737737,1833529,1824865,1884758,1937692,1959866,1958327,2021389,2067693,2113459
 "17029","Coles, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",47464,47984,49134,49809,50354,49903,50318,52271,52668,52240,52825,52470,53221,52857,52780,52685,52594,52272,52000,52030,51765,51671,51895,52505,52866,53421,52873,53132,53371,53455,53447,53114,52549,52454,52974,53182,53016,53359,53492,53454,53612,53866,53624,53318,53053,52523,52179,51783,51353,50829,50621
 "17029","Coles, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3278,3471,3767,4176,4659,5102,5748,5873,6506,7124,7591,7917,9004,9709,10194,11144,11764,12401,13028,13699,15093,15752,16025,17421,18001,18851,19346,19992,21087,21942,22443,23565,24794,24966,25502,26128,26616,27415,28600,30402,30561,32260,34192,34226,35526,36892,37560,37818,39363,40679,41751
 "17031","Cook, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",26050632,27769611,29460869,31577573,34393214,37404808,39751241,43221608,47372311,51909665,56290294,61271032,67067278,70895688,74419134,80820385,84662198,89109953,94121411,102218079,106417013,113909613,116159366,124360419,128042924,133884923,142289159,150096572,158788900,169062190,175206192,189001822,194208766,195232452,195233256,200926254,210730580,223829431,239738367,242083094,224856407,229542774,239238102,254025111,261762525,281725817,296518776,298699521,309151571,328088258,336341911
 "17031","Cook, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",5473709,5497493,5523071,5505880,5452173,5428376,5398312,5385737,5367293,5340773,5287167,5248878,5220295,5222484,5213812,5220920,5201817,5187228,5172398,5140402,5124344,5109524,5149050,5199839,5235344,5262162,5283463,5306511,5322117,5345537,5365344,5373418,5360562,5328775,5294739,5252021,5207615,5165495,5154235,5161831,5181728,5199016,5219780,5239351,5252875,5254675,5244088,5224272,5200821,5171960,5150233
 "17031","Cook, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4759,5051,5334,5735,6308,6891,7364,8025,8826,9720,10647,11673,12847,13575,14273,15480,16276,17179,18197,19885,20767,22294,22559,23916,24457,25443,26931,28285,29836,31627,32655,35173,36229,36637,36873,38257,40466,43332,46513,46899,43394,44151,45833,48484,49832,53614,56543,57175,59443,63436,65306
 "17033","Crawford, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",65889,66856,74032,84191,98551,111932,127591,133497,148024,163505,183665,184747,226411,234419,239416,270237,278751,277506,282161,288468,309240,311358,310961,351112,371442,378251,377504,403444,416600,425326,429995,458354,496916,487285,490557,536192,538028,600843,641420,717863,733323,749740,800225,819620,812152,847090,851977,836467,845189,865764,894795
 "17033","Crawford, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",19946,19735,19527,19766,19827,19915,20264,20579,20693,20894,21004,20925,21318,21292,21229,21079,20896,20740,20404,20058,19787,19390,20046,20482,20649,20856,20856,20891,20782,20717,20623,20411,20363,20204,20106,20059,20051,19966,19886,19831,19845,19801,19776,19588,19435,19285,19255,19133,18975,18830,18667
 "17033","Crawford, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3303,3388,3791,4259,4971,5620,6296,6487,7153,7825,8744,8829,10621,11010,11278,12820,13340,13380,13829,14382,15628,16058,15512,17142,17988,18136,18100,19312,20046,20530,20850,22456,24403,24118,24399,26731,26833,30093,32255,36199,36953,37864,40464,41843,41788,43925,44247,43719,44542,45978,47935
 "17035","Cumberland, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",31813,30130,33925,42261,47032,49735,58124,58047,67196,75194,83625,78328,87063,93889,101176,112939,119964,127876,133295,131980,155322,160081,162881,187021,199674,210105,215560,231563,243897,244227,257751,272526,287834,279663,284590,303027,296268,313886,333221,358264,350240,378341,395358,397879,494552,547677,610118,692213,776115,848155,903852
 "17035","Cumberland, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",9819,9736,9709,10144,10303,10379,10569,10648,10879,10953,10931,11074,11107,10966,10955,10927,10879,10792,10753,10744,10659,10692,10773,10832,10940,11036,11096,11198,11186,11170,11186,11318,11238,11171,11066,11078,11057,11103,11077,11100,11044,11053,11080,10950,10904,10923,10860,10868,10880,10804,10766
 "17035","Cumberland, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3240,3095,3494,4166,4565,4792,5499,5451,6177,6865,7650,7073,7839,8562,9236,10336,11027,11849,12396,12284,14572,14972,15119,17266,18252,19038,19427,20679,21804,21865,23042,24079,25613,25035,25718,27354,26795,28270,30082,32276,31713,34230,35682,36336,45355,50140,56180,63693,71334,78504,83954
 "17037","DeKalb, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",255978,267449,284729,313906,349405,397361,453367,463306,510636,588528,651480,684443,773308,829026,829907,952413,1005657,1020930,1077057,1152343,1279663,1356381,1367974,1479741,1561242,1663810,1744362,1902962,2005075,2144523,2264791,2378678,2529858,2591442,2722766,2794039,2897880,3118960,3279336,3342852,3232308,3294832,3544248,3545419,3766940,3795647,3908153,4002778,4118549,4260548,4418233
 "17037","DeKalb, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",69686,71630,71744,72202,70942,71378,72649,73141,73705,72924,74045,74699,74853,74399,73711,72697,72978,74011,74844,75789,76625,78347,79564,80421,81682,82850,82810,83947,85078,86402,88010,89237,90545,91951,94096,96106,98438,101437,103746,104601,105146,105145,104450,104365,104202,104560,104195,104080,104309,104349,104897
 "17037","DeKalb, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3673,3734,3969,4348,4925,5567,6241,6334,6928,8070,8798,9163,10331,11143,11259,13101,13780,13794,14391,15205,16700,17312,17193,18400,19114,20082,21065,22669,23567,24820,25733,26656,27940,28183,28936,29072,29439,30748,31609,31958,30741,31336,33932,33971,36150,36301,37508,38459,39484,40830,42120
 "17039","De Witt, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",62814,64617,72162,75641,94603,103927,121093,129088,148256,150015,170184,169837,200833,210335,212645,259273,268020,231345,224366,238064,259333,260648,265473,298388,306915,338509,350356,384311,395076,414513,430865,444570,472263,477421,478905,510266,496336,523123,559747,603853,600451,629864,684730,701436,815840,786189,703394,729326,718968,747810,735352
 "17039","De Witt, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",17003,16957,17029,17363,17583,17386,17602,17698,17910,18138,18093,18126,18168,17861,17673,17584,17442,17136,16741,16620,16543,16554,16613,16677,16726,16854,16824,16736,16757,16781,16764,16800,16792,16673,16686,16671,16716,16792,16742,16733,16538,16590,16548,16491,16373,16217,16184,16137,15906,15794,15638
 "17039","De Witt, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3694,3811,4238,4356,5380,5978,6880,7294,8278,8271,9406,9370,11054,11776,12032,14745,15366,13501,13402,14324,15676,15745,15980,17892,18350,20085,20825,22963,23577,24701,25702,26462,28124,28634,28701,30608,29692,31153,33434,36088,36307,37966,41378,42534,49828,48479,43462,45196,45201,47348,47023
 "17041","Douglas, IL",3,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",75043,78362,87037,98548,116894,124573,147675,152817,160803,163928,175731,171426,203884,212062,217016,238569,243253,257897,260418,265396,302172,315506,319730,339703,357573,382323,385304,424905,441867,448319,469093,510389,572121,569364,599301,653856,631370,666225,711153,742145,746791,791168,857685,834947,931314,905233,909598,912385,953107,996031,1009427
 "17041","Douglas, IL",3,CAINC1,2,"...","Population (persons) 1/","Number of persons",19065,18955,18934,19198,19286,19497,19819,20155,19970,19850,19793,19816,19950,19793,19763,19590,19552,19663,19665,19534,19444,19460,19457,19460,19545,19648,19777,19793,19909,19918,19905,19964,20032,20017,20010,20100,20101,20111,20061,19970,19949,19983,19871,19888,19861,19906,19835,19727,19629,19458,19465
 "17041","Douglas, IL",3,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3936,4134,4597,5133,6061,6389,7451,7582,8052,8258,8878,8651,10220,10714,10981,12178,12441,13116,13243,13586,15541,16213,16433,17456,18295,19459,19482,21467,22194,22508,23567,25565,28560,28444,29950,32530,31410,33127,35450,37163,37435,39592,43163,41982,46892,45475,45858,46251,48556,51189,51859
