GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "23005","Cumberland, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3820,4133,4382,4799,5144,5541,6047,6675,7210,7972,8777,9764,10780,11771,12549,13846,15033,16440,17688,19328,20774,21770,21896,22850,23671,24628,25829,27196,28747,30594,31900,33751,35256,35837,37687,39800,40474,43247,44478,45856,44517,46106,48323,49763,49293,51649,54204,56355,59349,62794,64948
 "23007","Franklin, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",64655,69221,78051,84651,94799,104570,115661,144274,150613,165881,184778,212217,229053,250431,272243,289159,298109,310196,338660,381042,424150,434408,441174,466850,492795,503578,521574,546223,574851,603458,628591,673227,695328,726357,760426,804841,816495,840460,874516,921682,936169,949152,1016238,1029823,1028369,1061266,1071902,1078178,1098635,1157401,1213659
 "23007","Franklin, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",22262,22581,23267,23704,23827,24305,25203,25644,26163,26660,26775,27498,27675,27885,27915,28205,28010,27667,27869,28408,28836,29135,29182,29270,29255,29462,29406,29241,29414,29321,29370,29498,29631,30019,30026,30096,30226,30528,30596,30652,30779,30719,30741,30650,30477,30201,30017,29982,29799,29915,30199
 "23007","Franklin, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2904,3065,3355,3571,3979,4302,4589,5626,5757,6222,6901,7718,8277,8981,9753,10252,10643,11212,12152,13413,14709,14910,15118,15950,16845,17092,17737,18680,19543,20581,21402,22823,23466,24197,25326,26742,27013,27531,28583,30069,30416,30898,33058,33599,33742,35140,35710,35961,36868,38690,40189
 "23009","Hancock, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",108160,122938,135685,151492,169906,189932,210404,241100,260262,286939,319595,360887,393381,435528,469715,513835,574608,624188,660793,729013,807996,867588,894463,924977,977262,1035673,1080619,1157216,1223570,1367351,1429561,1550718,1660907,1686203,1738919,1856087,1863353,1950752,1982979,2059796,2091021,2171473,2247866,2279201,2270935,2415535,2543461,2596460,2656892,2772576,2875506
 "23009","Hancock, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",34397,34769,35691,36800,37770,38423,39293,40165,40883,41309,42169,41800,41836,42308,42731,43446,43837,44217,44919,45806,46419,47148,47790,48268,49030,49540,50103,50208,50814,51276,51404,51967,52109,52327,53030,53613,53745,54009,54300,54371,54499,54350,54525,54478,54566,54477,54237,54509,54539,54734,54987
 "23009","Hancock, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3144,3536,3802,4117,4498,4943,5355,6003,6366,6946,7579,8634,9403,10294,10992,11827,13108,14116,14711,15915,17407,18401,18717,19163,19932,20906,21568,23048,24079,26666,27810,29840,31874,32224,32791,34620,34670,36119,36519,37884,38368,39954,41226,41837,41618,44340,46895,47634,48715,50655,52294
 "23011","Kennebec, ME",1,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",319696,350456,385739,429891,483264,529124,586337,659495,713115,792317,868879,972687,1061727,1165007,1241672,1366173,1449003,1558273,1696690,1846842,2071474,2161425,2217030,2350914,2350790,2432476,2540729,2643164,2735111,2885598,3010502,3206991,3315612,3465956,3616480,3743566,3851939,4077394,4290467,4485357,4502199,4567093,4691585,4714593,4731642,4850567,4963718,5084326,5240414,5468024,5743002
 "23011","Kennebec, ME",1,CAINC1,2,"...","Population (persons) 1/","Number of persons",94792,95462,97007,100209,100861,102849,103353,105221,107040,108300,108741,110008,110381,110343,110711,111140,111171,111113,112219,113979,115155,116293,117199,117350,117465,117610,117456,116896,116743,116405,116679,117177,118024,118611,119538,120303,120957,121508,121741,122147,122084,122076,121792,121591,121139,121233,121010,121497,121913,122044,122302
 "23011","Kennebec, ME",1,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3373,3671,3976,4290,4791,5145,5673,6268,6662,7316,7990,8842,9619,10558,11215,12292,13034,14024,15119,16203,17989,18586,18917,20033,20013,20683,21631,22611,23428,24789,25802,27369,28093,29221,30254,31118,31846,33557,35243,36721,36878,37412,38521,38774,39060,40010,41019,41847,42985,44804,46958
