GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "37005","Alleghany, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",8084,8147,8337,8653,8768,9041,9018,9269,9300,9405,9620,9607,9664,9754,9722,9699,9549,9530,9550,9519,9578,9622,9756,9830,9870,10020,10174,10241,10287,10437,10567,10673,10740,10740,10776,10790,10788,10940,11061,11131,11125,11137,11016,10943,10903,10891,10856,10919,10988,11138,11137
 "37005","Alleghany, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2368,2520,2799,3145,3552,3627,4101,4297,4703,5316,5937,6565,7241,7835,8264,9006,9391,9860,10819,12029,13247,14156,14816,15979,17327,18043,19883,20742,22414,23971,25309,25312,24890,24801,24749,25714,26689,26246,27182,28005,28471,28799,29996,31007,30856,32784,34628,35281,35932,36962,38514
 "37007","Anson, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",53828,57067,62544,72275,83576,89276,94958,109967,118558,134094,148668,163367,175779,182435,190715,220923,228041,252802,265672,288891,316491,339623,351562,368349,398795,409867,435083,457314,482655,517707,531957,558377,584657,555426,560875,609662,633801,669800,710214,713071,692502,718284,720677,745909,741919,796846,832790,814808,857760,867908,887558
 "37007","Anson, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",23826,23511,23791,24130,24469,24388,24652,24788,24888,24895,25185,25620,25427,25317,25208,24997,24848,24605,24336,24117,23755,23498,23564,23761,24483,24698,24630,24977,25134,25340,25288,25342,25553,25723,25749,26386,26585,26599,26664,26837,26917,26852,26512,26309,25957,25965,25602,25165,24829,24470,24446
 "37007","Anson, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2259,2427,2629,2995,3416,3661,3852,4436,4764,5386,5903,6377,6913,7206,7566,8838,9177,10274,10917,11979,13323,14453,14919,15502,16289,16595,17665,18309,19203,20430,21036,22034,22880,21593,21782,23106,23841,25181,26636,26570,25727,26750,27183,28352,28583,30689,32528,32379,34547,35468,36307
 "37009","Ashe, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",39913,43533,47776,56093,67696,73389,76261,87638,96640,115695,125114,130368,144043,159164,180325,206062,222978,238555,248783,268989,289140,301451,319939,336382,371327,404156,436890,447434,480873,505748,538184,563964,588163,588063,595563,625959,642726,685148,726903,760748,778959,788737,798542,840747,826104,834557,841737,867484,898512,942476,990892
 "37009","Ashe, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",19606,19617,19998,19986,20207,20468,20671,20926,21253,21643,21834,22361,22440,22496,22605,22681,22716,22394,22398,22361,22317,22206,22416,22511,22786,23099,23339,23691,23865,23989,24181,24480,24750,25029,25288,25684,25838,26134,26506,26858,27144,27228,26986,26924,26840,26764,26628,26600,26787,27099,27203
 "37009","Ashe, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2036,2219,2389,2807,3350,3586,3689,4188,4547,5346,5730,5830,6419,7075,7977,9085,9816,10653,11107,12029,12956,13575,14273,14943,16296,17497,18719,18886,20150,21082,22256,23038,23764,23495,23551,24372,24875,26217,27424,28325,28697,28968,29591,31227,30779,31182,31611,32612,33543,34779,36426
 "37011","Avery, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",25435,27930,31132,35351,39752,43665,48154,52863,59540,68014,77111,85718,94107,101447,114861,133399,140500,153285,161149,175067,194396,207541,224117,238975,272855,280543,307098,315255,343676,362133,384253,404518,402921,401648,406589,416423,434036,434876,470689,469557,483514,484007,499103,519536,516837,546014,558547,571329,601047,623387,645184
 "37011","Avery, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",12609,12744,13180,13501,13592,14056,14154,14189,14169,14220,14316,14441,14529,14572,14644,14760,14723,14687,14809,14828,14868,14925,15024,15162,15377,15472,15665,15931,16123,16255,17040,17318,17706,17867,17896,17971,17945,18104,17949,18024,17925,17799,17770,17611,17654,17650,17486,17442,17517,17528,17557
 "37011","Avery, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2017,2192,2362,2618,2925,3107,3402,3726,4202,4783,5386,5936,6477,6962,7844,9038,9543,10437,10882,11807,13075,13906,14917,15761,17744,18132,19604,19789,21316,22278,22550,23358,22756,22480,22720,23172,24187,24021,26224,26052,26974,27193,28087,29501,29276,30936,31943,32756,34312,35565,36748
 "37013","Beaufort, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",89468,101373,103369,123812,146320,161471,174957,202380,211546,248544,271426,308253,340631,363732,374390,424704,450433,475143,503999,550279,596484,639887,654681,686409,722940,745827,791670,855262,917897,943549,984414,1056093,1083647,1095366,1164296,1217025,1300549,1389138,1489016,1549002,1544467,1593869,1637152,1740776,1752013,1790794,1818863,1861443,1910004,1962531,2055658
 "37013","Beaufort, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",36478,36024,36306,36324,36923,37199,38095,38923,39371,39744,40236,40527,41095,41613,42025,42372,42211,41975,41903,42171,42179,42374,42673,42945,43349,43683,43888,43882,44120,44423,45001,44950,45084,45216,45418,45618,46059,46622,46702,47297,47485,47822,47675,47431,47382,47339,47389,47369,47033,47056,46994
 "37013","Beaufort, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2453,2814,2847,3409,3963,4341,4593,5199,5373,6254,6746,7606,8289,8741,8909,10023,10671,11320,12028,13049,14142,15101,15342,15983,16677,17074,18038,19490,20805,21240,21875,23495,24036,24225,25635,26679,28237,29796,31883,32751,32525,33329,34340,36701,36976,37829,38382,39297,40610,41706,43743
 "37015","Bertie, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",43803,45857,46970,57431,71958,81088,85905,96008,104555,112135,120036,130453,154473,169584,173326,195188,204535,226174,223153,229092,251396,268117,280865,293935,311661,343365,354165,366630,374718,391323,395278,402997,437185,428653,442379,464965,492348,507754,550362,573392,593181,592169,579713,620058,623028,653202,657501,645437,686523,680235,709064
 "37015","Bertie, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",20787,20583,20856,20885,20678,20578,20940,21031,21273,21187,20984,21034,21014,21048,21132,21023,21001,20806,20677,20522,20497,20390,20459,20320,20445,20419,20439,20257,20129,19964,19903,19762,19829,19841,19897,20018,20057,19936,20927,21121,21216,21245,20858,20494,20326,20316,20162,19423,19263,19106,18947
 "37015","Bertie, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2107,2228,2252,2750,3480,3941,4102,4565,4915,5293,5720,6202,7351,8057,8202,9284,9739,10871,10792,11163,12265,13149,13728,14465,15244,16816,17328,18099,18616,19601,19860,20393,22048,21604,22233,23227,24547,25469,26299,27148,27959,27873,27793,30256,30652,32152,32611,33231,35639,35603,37424
 "37017","Bladen, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",56641,65899,70248,83272,97008,106003,114239,125764,130499,153170,171485,191356,212257,221445,229979,265049,262296,280530,303765,330955,359620,367211,388573,415877,453422,496453,536045,614426,646103,636881,649738,716865,752312,716808,757470,812270,837425,842959,891088,957810,977785,1025538,1028083,1047479,1082907,1116422,1121037,1108818,1164115,1156551,1188216
 "37017","Bladen, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",25724,26522,26905,27387,28142,28650,29237,29314,29699,29968,30079,30489,30393,30147,29845,29760,29615,29393,29200,29076,28941,28676,28991,29311,29655,30277,30665,30977,31595,31969,32143,32270,32714,32782,33129,33684,33934,34114,34285,34665,34852,35181,34880,34807,34618,34361,34083,33638,33443,33151,32722
 "37017","Bladen, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2202,2485,2611,3041,3447,3700,3907,4290,4394,5111,5701,6276,6984,7346,7706,8906,8857,9544,10403,11382,12426,12806,13403,14188,15290,16397,17481,19835,20450,19922,20214,22215,22997,21866,22864,24114,24678,24710,25991,27630,28055,29150,29475,30094,31282,32491,32891,32963,34809,34887,36312
 "37019","Brunswick, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",57124,72133,77132,93517,108723,123243,137305,154001,169332,193902,216444,248785,283174,312508,364197,412619,469501,517221,551173,610516,671423,737407,798687,859924,920868,975767,1082630,1192097,1318450,1454847,1563769,1687501,1854645,1877112,2033909,2374571,2689092,3000334,3243435,3410324,3383264,3454874,3619944,3816328,3981309,4307330,4674367,5091164,5445851,5920033,6302575
 "37019","Brunswick, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",23914,24479,25821,28508,31428,33254,33946,34452,34393,34716,35167,36074,37155,38703,40523,42828,44808,46780,48428,49546,50169,51271,52402,54173,56333,58348,60627,63177,66021,68618,71367,73717,76005,78296,80584,83327,87846,93938,99008,103257,105777,108069,110185,112013,114922,118305,122211,126304,130859,136880,142820
 "37019","Brunswick, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2389,2947,2987,3280,3459,3706,4045,4470,4923,5585,6155,6897,7621,8075,8987,9634,10478,11056,11381,12322,13383,14383,15242,15874,16347,16723,17857,18869,19970,21202,21912,22892,24402,23975,25240,28497,30611,31940,32759,33028,31985,31969,32853,34070,34644,36409,38248,40309,41616,43250,44129
 "37021","Buncombe, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",447815,480018,526898,596633,676367,742818,790861,875247,978178,1094562,1213229,1371292,1529417,1627513,1769454,1973263,2120665,2258240,2420509,2650035,2929840,3148383,3305097,3531658,3770987,3965368,4280734,4494039,4839823,5182984,5352194,5614251,5850633,5950158,6074886,6551111,6937745,7658759,8152646,8359419,8065942,8260908,8690957,9308930,9372047,10113709,10835425,11339942,11901502,12687040,13239850
 "37021","Buncombe, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",144922,145388,147960,148771,150464,152370,153357,153781,155836,158154,159909,161232,161941,163693,163810,165347,167134,168425,169576,171015,173134,175204,178409,181710,185738,189316,192997,196170,198814,201675,204340,207152,209104,211841,214982,218139,221642,226524,230766,233772,236349,238738,241172,243655,246807,249084,251954,254955,257071,259259,261191
 "37021","Buncombe, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3090,3302,3561,4010,4495,4875,5157,5692,6277,6921,7587,8505,9444,9942,10802,11934,12688,13408,14274,15496,16922,17970,18525,19436,20303,20946,22180,22909,24343,25700,26193,27102,27980,28088,28258,30032,31302,33810,35329,35759,34127,34602,36036,38205,37973,40604,43006,44478,46297,48936,50690
 "37023","Burke, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",181693,197130,219966,246353,277199,302917,322857,359841,398449,443487,492487,557461,624634,663285,725805,804371,841452,913301,980000,1066597,1144821,1205915,1254892,1356011,1439466,1532640,1593508,1630959,1718252,1898854,1998943,2078008,2105660,2099756,2102961,2190567,2271517,2335314,2415577,2461864,2437468,2481216,2515531,2603818,2584778,2699168,2828958,2897688,3051300,3156845,3276618
 "37023","Burke, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",59743,60632,62720,64563,66799,67775,68379,68893,69184,70961,71343,72621,72876,73583,73189,73766,74448,74588,74693,75346,75586,76046,76995,78455,79852,81587,83235,84382,86012,87350,88496,89353,89525,89371,89493,89394,89526,89903,90146,90788,91178,90580,90542,89974,89354,89296,89341,89451,90157,90405,90485
 "37023","Burke, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3041,3251,3507,3816,4150,4469,4722,5223,5759,6250,6903,7676,8571,9014,9917,10904,11303,12245,13120,14156,15146,15858,16298,17284,18027,18785,19145,19328,19977,21738,22588,23256,23520,23495,23499,24505,25373,25976,26796,27117,26733,27393,27783,28940,28927,30227,31665,32394,33844,34919,36212
 "37025","Cabarrus, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",245738,265116,280286,314560,340868,365032,393274,447832,504703,569168,648804,734760,830554,905615,996888,1114352,1197154,1286082,1415057,1536343,1697343,1809656,1902162,2050993,2187058,2346002,2585556,2767613,3024597,3378913,3594448,3890636,3958383,4081090,4173537,4437865,4767611,5272634,5748712,6058411,5900642,6166179,6517015,6843384,7015137,7501146,8097789,8620471,9073456,9564613,10089975
 "37025","Cabarrus, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",73764,74904,76648,77627,78487,79452,80026,80149,81327,82308,84170,86302,87672,89158,90052,91302,92230,93099,94427,95852,97380,99590,101944,104351,106023,108410,111484,114989,118515,123005,127826,132231,136463,140054,143336,146429,150797,157735,165717,171915,175993,178562,181175,184340,187240,191680,196396,201639,206988,211597,216453
 "37025","Cabarrus, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3331,3539,3657,4052,4343,4594,4914,5587,6206,6915,7708,8514,9473,10157,11070,12205,12980,13814,14986,16028,17430,18171,18659,19655,20628,21640,23192,24069,25521,27470,28120,29423,29007,29139,29117,30307,31616,33427,34690,35241,33528,34532,35971,37124,37466,39134,41232,42752,43836,45202,46615
 "37027","Caldwell, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",172806,181534,202569,233513,260412,279623,296061,340387,393516,421199,459653,508384,571350,598149,666740,728003,762333,819031,881188,961709,1051307,1086246,1105692,1202222,1277668,1365948,1396552,1502915,1604120,1695124,1802828,1871195,1952103,1948579,1953897,2050644,2096651,2152849,2207886,2256075,2221768,2246787,2301239,2397845,2366905,2456356,2599169,2662430,2802894,2902314,3008434
 "37027","Caldwell, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",56025,56780,57918,59269,60964,62275,62993,63588,64305,65430,66389,67837,67994,68057,67600,68656,69940,69736,70094,70818,70784,70846,71267,71743,72472,72953,73822,74599,75525,75995,76663,77721,78375,78920,79380,79471,80218,80897,81588,82527,82798,83022,82451,82081,82048,81667,81518,81766,81933,82026,82178
 "37027","Caldwell, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3084,3197,3498,3940,4272,4490,4700,5353,6120,6437,6924,7494,8403,8789,9863,10604,10900,11745,12572,13580,14852,15332,15515,16757,17630,18724,18918,20147,21240,22306,23516,24076,24907,24691,24614,25804,26137,26612,27061,27337,26834,27063,27910,29213,28848,30078,31885,32562,34210,35383,36609
 "37029","Camden, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",12614,13997,13902,17816,25087,29431,26440,33481,34882,38808,44389,47252,50043,52979,55432,64010,65062,66425,70125,77431,83286,84958,90375,97291,105889,113750,125317,137334,148357,155663,164012,183256,195919,203171,221786,245194,290487,311475,349181,363675,365108,377727,396468,410426,412556,421736,434425,448940,460202,480389,503860
 "37029","Camden, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",5369,5462,5533,5576,5757,5704,5755,5596,5616,5737,5773,5803,5682,5675,5714,5704,5597,5572,5643,5705,5803,5937,6025,6146,6193,6346,6366,6482,6662,6764,6801,6925,7100,7412,7894,8415,8991,9321,9570,9802,9899,10009,10024,10003,10116,10278,10282,10397,10532,10676,10867
 "37029","Camden, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2349,2563,2513,3195,4358,5160,4594,5983,6211,6765,7689,8143,8807,9336,9701,11222,11624,11921,12427,13572,14352,14310,15000,15830,17098,17925,19685,21187,22269,23013,24116,26463,27594,27411,28096,29138,32309,33416,36487,37102,36883,37739,39552,41030,40783,41033,42251,43180,43696,44997,46366
 "37031","Carteret, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",92226,99434,113550,129824,151350,168405,187022,210580,234062,274231,307615,347239,393934,419129,470910,524082,584993,635575,652337,706044,778466,827092,886309,956543,1016604,1080252,1164993,1264434,1373667,1443906,1520509,1587933,1655371,1682256,1790582,1930097,2056951,2223134,2388093,2494439,2546386,2648031,2726031,2827606,2808576,2948157,3089114,3226766,3265826,3432675,3583559
 "37031","Carteret, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",31837,31783,32988,33815,35219,36212,37429,38740,39615,40353,41010,41388,42447,43762,45496,47089,48320,49663,50603,51168,51591,52687,53368,54434,55258,55794,57035,57983,58874,59224,59341,59406,59790,60311,61067,62127,62833,64028,64258,64700,65670,66700,67418,67770,68388,68629,68712,68808,68921,69438,69473
 "37031","Carteret, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2897,3129,3442,3839,4297,4651,4997,5436,5908,6796,7501,8390,9281,9577,10351,11130,12107,12798,12891,13799,15089,15698,16607,17573,18397,19361,20426,21807,23332,24380,25623,26730,27686,27893,29322,31067,32737,34721,37164,38554,38775,39701,40435,41724,41068,42958,44957,46895,47385,49435,51582
 "37033","Caswell, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",45984,49152,54471,60530,70866,79498,81292,93503,96597,108345,114923,125533,150956,153715,161560,182480,186431,191468,207231,229927,252283,266028,284285,303459,324535,343960,371179,399959,433158,451036,494758,520740,529483,521130,522321,537003,538113,549181,565175,596205,610323,630189,643131,673655,687613,701344,722022,741311,760400,781645,817213
 "37033","Caswell, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",18935,19084,19415,19644,20138,20195,20378,20510,20371,20440,20387,20747,20855,21416,21401,21567,21577,21475,21294,21071,20919,20671,20841,20864,21172,21436,21790,21969,22778,23002,23255,23527,23610,23767,23833,23801,23827,23993,23914,23912,23725,23750,23456,23042,23093,22807,22813,22755,22616,22634,22604
 "37033","Caswell, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2429,2576,2806,3081,3519,3937,3989,4559,4742,5301,5637,6051,7238,7178,7549,8461,8640,8916,9732,10912,12060,12870,13641,14545,15328,16046,17034,18206,19017,19609,21275,22134,22426,21927,21916,22562,22584,22889,23634,24933,25725,26534,27419,29236,29776,30751,31650,32578,33622,34534,36153
 "37035","Catawba, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",322623,346063,376895,425648,479291,509797,536757,597691,668141,747219,821090,908517,1022773,1099134,1216908,1379418,1486655,1630036,1780401,1963966,2134819,2233847,2307341,2502315,2661833,2824229,3029041,3247133,3464413,3618647,3745866,3963334,4087840,4081445,4163505,4343374,4652926,5026828,5257244,5405663,5179787,5324009,5471584,5723569,5664856,5945772,6297903,6555905,6874918,7132713,7397881
 "37035","Catawba, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",90269,91319,93447,95444,97352,98695,99093,99222,100461,101842,103271,105544,106575,107754,109006,110421,112094,113193,114652,116245,117332,118945,120669,122338,124280,126504,129003,131957,134311,137024,139522,142399,144865,145343,145601,147016,148629,150449,152448,153848,154610,154730,154459,154693,154965,155085,155527,156448,157852,158687,159551
 "37035","Catawba, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3574,3790,4033,4460,4923,5165,5417,6024,6651,7337,7951,8608,9597,10200,11164,12492,13263,14401,15529,16895,18195,18781,19121,20454,21418,22325,23480,24608,25794,26409,26848,27833,28218,28081,28595,29544,31306,33412,34485,35136,33502,34408,35424,37000,36556,38339,40494,41905,43553,44948,46367
 "37037","Chatham, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",90599,94027,103111,116505,142088,141591,167384,183112,207901,225916,253681,280513,319867,345537,370944,427163,451830,508117,548900,600494,686778,729810,772434,858744,951616,1023877,1100665,1200985,1339052,1484750,1581604,1715516,1781387,1677941,1776149,2041425,2193278,2426226,2717503,2821136,2735193,2852264,2991506,3196107,3256083,3579569,3811952,4105245,4294799,4616792,4826158
 "37037","Chatham, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",28840,29644,30356,30386,30541,30620,31081,31565,32022,32698,33358,33549,33983,34430,34688,35330,35811,36592,36992,37587,38254,39216,40107,41014,41873,42766,43886,45166,46339,47291,48398,49740,51482,53857,55061,56236,57045,58779,60054,61783,62693,63845,64109,64527,65243,66669,68263,69642,71189,73127,74470
 "37037","Chatham, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3141,3172,3397,3834,4652,4624,5385,5801,6492,6909,7605,8361,9413,10036,10694,12091,12617,13886,14838,15976,17953,18610,19259,20938,22726,23941,25080,26590,28897,31396,32679,34490,34602,31155,32258,36301,38448,41277,45251,45662,43628,44675,46663,49531,49907,53692,55842,58948,60330,63134,64807
 "37039","Cherokee, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",36471,37509,41764,48530,54517,58888,63468,69513,75389,84199,95925,111363,124483,131202,146704,160997,172778,185729,196816,210669,234092,249767,257216,272618,290508,308075,340303,359293,384322,410861,431869,460400,518785,521519,524239,541773,586192,625906,667088,704021,699197,703929,718791,752589,753125,779173,816071,833165,865550,907936,955693
 "37039","Cherokee, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",16157,16364,16694,16902,16924,17130,17744,18250,18407,18529,18642,18989,19158,19302,19314,19529,19675,19665,20033,20255,20181,20226,20377,20531,20899,21485,21980,22327,22851,23427,23956,24357,24629,24884,25229,25658,26077,26877,27350,27545,27378,27435,27180,27034,27125,27078,27102,27809,27954,28369,28612
 "37039","Cherokee, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2257,2292,2502,2871,3221,3438,3577,3809,4096,4544,5146,5865,6498,6797,7596,8244,8782,9445,9825,10401,11600,12349,12623,13278,13901,14339,15482,16092,16819,17538,18028,18902,21064,20958,20779,21115,22479,23288,24391,25559,25539,25658,26446,27839,27765,28775,30111,29960,30963,32005,33402
 "37041","Chowan, NC",5,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",27628,29196,31042,35057,41281,45427,48638,58253,62352,71183,79833,88205,101591,102178,110829,125235,132935,147805,155814,174541,187389,202475,215313,224612,236719,253757,266675,284326,292894,311754,319654,343351,367184,355373,366999,392364,423131,436589,453229,459891,462124,450312,484673,503867,502938,508892,513651,523012,548144,570983,589982
 "37041","Chowan, NC",5,CAINC1,2,"...","Population (persons) 1/","Number of persons",10725,10771,10867,11038,11036,11074,11445,11804,12099,12572,12614,12566,12564,12585,12684,12899,13056,13230,13406,13505,13462,13540,13660,13807,13894,14011,14090,14324,14391,14436,14558,14478,14490,14559,14529,14573,14625,14835,14953,14831,14915,14738,14807,14695,14668,14502,14248,14201,14029,14065,13943
 "37041","Chowan, NC",5,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2576,2711,2857,3176,3741,4102,4250,4935,5153,5662,6329,7019,8086,8119,8738,9709,10182,11172,11623,12924,13920,14954,15762,16268,17037,18111,18927,19850,20353,21596,21957,23715,25341,24409,25260,26924,28932,29430,30310,31009,30984,30554,32733,34288,34288,35091,36051,36829,39072,40596,42314
