GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
 "48027","Bell, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",4118,4633,4877,5361,5562,6030,6801,7298,7699,8504,8798,10367,11495,12136,12819,13576,14165,14808,15019,15880,16346,16455,16087,18431,19251,19359,20258,20812,21115,22490,24076,24804,25995,27069,28784,29773,31786,34438,36459,38744,39410,38781,40468,39750,38977,39792,41032,40864,42147,42687,43919
 "48029","Bexar, TX",6,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",2930262,3253806,3643983,3992830,4428244,4877854,5308514,5803990,6332618,7106862,8027747,9190650,10467943,11544068,12617932,14115368,15521046,16396063,16770344,17814576,18801884,19793961,20777544,22607426,23906579,25514953,27321473,28720142,30678308,33045723,34900057,38202019,39557574,40665421,43127118,44880715,47992527,52486724,55554150,59491032,57541601,61084851,66744435,68659334,71168109,77608677,80552958,81826248,86439489,92186023,95829678
 "48029","Bexar, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",821568,835865,861569,876637,899559,913001,919353,935250,953063,967386,977130,995141,1016859,1046457,1071709,1094803,1122089,1153625,1177581,1178654,1181297,1187775,1206017,1231743,1255484,1280695,1303692,1321863,1340235,1359906,1378688,1398834,1419020,1446755,1469623,1500919,1529270,1573935,1615210,1651709,1685628,1722838,1755361,1788738,1821328,1858003,1894834,1927651,1956988,1981187,2003554
 "48029","Bexar, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3567,3893,4229,4555,4923,5343,5774,6206,6644,7346,8216,9236,10294,11032,11774,12893,13832,14213,14241,15114,15916,16665,17228,18354,19042,19923,20957,21727,22890,24300,25314,27310,27877,28108,29346,29902,31383,33347,34394,36018,34137,35456,38023,38384,39075,41770,42512,42449,44170,46531,47830
 "48031","Blanco, TX",6,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",9767,11367,11855,13792,17440,20554,21757,22938,25482,30589,38684,41997,44366,51943,56258,65331,72679,78585,80105,83505,91657,99529,102828,113347,124432,134241,148649,161773,176430,196238,212795,234793,257347,266252,269307,287405,313899,351386,396900,469117,491601,430464,436245,454095,464753,497716,522163,537146,583309,619541,653991
 "48031","Blanco, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",3419,3591,3770,3577,4158,4116,4326,4327,4378,4431,4617,4683,4680,4791,4898,4985,5376,5530,5688,5996,6033,5964,6191,6521,6759,6971,7424,7775,8155,8237,8326,8495,8776,8950,9096,9337,9554,9686,9835,10061,10315,10498,10567,10616,10636,10805,11029,11301,11481,11648,11931
 "48031","Blanco, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",2857,3165,3145,3856,4194,4994,5029,5301,5820,6903,8379,8968,9480,10842,11486,13106,13519,14211,14083,13927,15193,16688,16609,17382,18410,19257,20023,20807,21635,23824,25558,27639,29324,29749,29607,30781,32855,36278,40356,46627,47659,41004,41284,42775,43696,46063,47345,47531,50806,53189,54814
 "48033","Borden, TX",6,CAINC1,1,"...","Personal income (thousands of dollars)","Thousands of dollars",3417,3880,4766,6208,7436,3746,3142,8703,9210,5270,17372,13055,16500,11185,15684,12793,11989,10483,15106,14279,12513,16053,13494,16036,18572,15782,16545,10236,14469,11107,12540,13928,15351,19312,22922,22537,26558,18489,24996,24597,21171,30541,31605,34006,38574,33978,31785,27796,30937,43410,40082
 "48033","Borden, TX",6,CAINC1,2,"...","Population (persons) 1/","Number of persons",1089,890,907,828,838,822,807,783,770,872,897,856,846,975,1011,932,846,849,815,804,820,794,756,720,765,745,783,765,763,764,761,715,677,685,666,671,638,634,597,612,618,646,632,613,646,665,655,657,670,647,654
 "48033","Borden, TX",6,CAINC1,3,"...","Per capita personal income (dollars) 2/","Dollars",3138,4360,5255,7498,8874,4557,3893,11115,11961,6044,19367,15251,19504,11472,15513,13726,14171,12347,18535,17760,15260,20218,17849,22272,24277,21184,21130,13380,18963,14538,16478,19480,22675,28193,34417,33587,41627,29162,41869,40191,34257,47277,50008,55475,59712,51095,48527,42307,46175,67094,61287
